Serial_number,document_id,URL,Credibility_rating,ad_count,ad_max_size,css_definitions,page_rank,bitly_clicks,bitly_referrers,tweets,delicious_bookmarks,fb_clicks,fb_comments,fb_likes,fb_shares,fb_total,alexa_linksin,alexa_rank,commas,dots,exclamations,questions,spelling_errors,text_complexity,smog,category,JJ,NN,DT,VB,RB,num_ne,sum_ne,document_url_y,X1,X2,X3,X4,X5,X9,Total,Leik,Eijk,Tastle,Leik 3 4 6,correction,resp_HNC,Controversial,troia_label
3651,6704067,http://www.storknet.com/columns/dollarstretcher/tips101223.htm,4.5,2.0,72000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,597766.0,30.0,64.0,8.0,3.0,41.0,4.352713032,8.841846275,business,71.0,349.0,84.0,133.0,54.0,5.0,14.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,4.0
3652,6703648,http://spas.about.com/od/bodytreatments/a/polish.htm,4.142857142857143,6.0,94080.0,2082.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,11.0,297.0,64.0,19.0,19.0,0.0,1.0,13.0,3.738382242,8.841846275,business,23.0,139.0,55.0,60.0,18.0,,,com,0.0,1.0,0.0,3.0,3.0,0.0,7.0,0.642857143,0.476190476,0.670273232,0.542857143,0.0,2,U,5.0
3653,2547452,http://www.newsmax.com/ThomasSowell/Gun-Control-mass-shootings/2012/12/21/id/468683,3.6,3.0,75000.0,1295.0,4.0,2.0,1.0,19.0,0.0,0.0,37.0,108.0,107.0,252.0,13393.0,1265.0,40.0,34.0,0.0,1.0,6.0,4.550114357,11.20814326,recreation,66.0,267.0,74.0,99.0,35.0,3.0,28.0,com,0.0,2.0,2.0,4.0,2.0,0.0,10.0,0.6,0.4,0.620614918,0.6,0.0,2,U,4.0
3654,6673120,http://www.siam.org/students/resources/fellowship.php,4.5,0.0,0.0,52.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2910.0,165716.0,32.0,57.0,0.0,0.0,45.0,5.036052843,19.28718652,science_technology,88.0,558.0,93.0,93.0,11.0,7.0,56.0,org,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,5.0
3655,6673147,http://www.ces.fau.edu/riverwoods/kissimmee,4.5,0.0,0.0,1277.0,5.0,1.0,1.0,2.0,0.0,0.0,4.0,10.0,6.0,20.0,1.0,36789.0,28.0,28.0,0.0,0.0,37.0,3.933049372,17.1224134,science_technology,39.0,235.0,57.0,85.0,12.0,6.0,30.0,edu,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,5.0
3656,6673221,http://www.discovery.org/a/4298,3.6666666666666665,0.0,0.0,42.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2064.0,352353.0,3.0,3.0,0.0,0.0,8.0,2.334199845,29.92425516,science_technology,8.0,52.0,8.0,7.0,3.0,3.0,5.0,org,0.0,0.0,3.0,2.0,1.0,0.0,6.0,0.666666667,0.666666667,0.72914542,0.666666667,0.0,2,U,3.0
3657,6703754,http://www.gaspforair.org/gasp/ordinance/ordinance_sum-new.php?loc=1464,5.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,6691224.0,13.0,6.0,0.0,4.0,2.0,3.068395066,14.55459255,business,17.0,74.0,21.0,27.0,5.0,1.0,6.0,org,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,1.0
3658,6703756,http://www.gaspforair.org/gasp/ordinance/ordinance_sum-new.php?loc=1477,4.333333333333333,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,9952570.0,3.0,6.0,0.0,6.0,10.0,3.068627406,14.55459255,business,9.0,147.0,19.0,20.0,2.0,3.0,12.0,org,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.833333333,0.833333333,0.82863461,0.733333333,0.0,2,U,4.0
3659,6673208,http://www.nazi-lauck-nsdapao.com/norsk.htm,1.5,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,3651660.0,3.0,13.0,0.0,0.0,31.0,2.090185978,8.841846275,culture_politics,4.0,40.0,,2.0,,3.0,9.0,com,3.0,3.0,0.0,0.0,0.0,0.0,6.0,0.75,0.75,0.807354922,0.8,0.0,1,U,1.0
3660,6488036,http://bank.hangseng.com/1/2/investment/etf/etf,4.6,0.0,0.0,1161.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,10534.0,22.0,20.0,0.0,0.0,38.0,4.207511545,18.24360595,business,28.0,267.0,44.0,74.0,12.0,3.0,17.0,com,0.0,0.0,0.0,2.0,3.0,1.0,6.0,0.8,0.8,0.815012042,0.68,0.0,3,U,5.0
3661,6488034,http://www.garp.com/events/chapter-meetings/cm-more-info.aspx?chmId=1090,3.0,4.0,75000.0,1476.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,2115494.0,10.0,10.0,0.0,0.0,8.0,2.881066295,14.55459255,arts_entertainment,12.0,87.0,19.0,30.0,4.0,3.0,3.0,com,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,-1.0,0.0,0.0,-1.0,C,U,1.0
3662,6488037,http://bank.hangseng.com/1/2/investment/china-hk/multiple-banking-channels,4.75,0.0,0.0,1161.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,10496.0,21.0,18.0,0.0,0.0,25.0,3.781320095,14.55459255,business,29.0,200.0,23.0,45.0,14.0,5.0,15.0,com,0.0,0.0,0.0,1.0,3.0,2.0,6.0,0.875,0.875,0.855277876,0.8,0.0,3,U,5.0
3663,6596682,http://www.fool.com/retirement/general/2009/09/21/this-is-what-will-make-you-truly-wealthy.aspx,5.0,9.0,304500.0,1234.0,4.0,44.0,5.0,3.0,0.0,0.0,0.0,1.0,8.0,9.0,13330.0,1251.0,33.0,41.0,0.0,0.0,33.0,4.539634928,8.841846275,business,62.0,228.0,66.0,127.0,61.0,3.0,13.0,com,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,5.0
3664,6594997,http://www.daveramsey.com/article/crucial-elements-to-become-debt-free/lifeandmoney_debt/,4.0,0.0,0.0,699.0,0.0,11.0,8.0,9.0,0.0,0.0,3.0,43.0,1.0,47.0,7354.0,12956.0,35.0,36.0,1.0,4.0,27.0,4.122533366,3.1291,computer_internet,41.0,211.0,68.0,88.0,22.0,1.0,1.0,com,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.5,0.166666667,0.584962501,0.4,-1.0,C,U,5.0
3665,6595217,http://www.daveramsey.com/article/the-truth-about-debt-reduction/lifeandmoney_debt/,5.0,0.0,0.0,699.0,0.0,17.0,6.0,9.0,0.0,0.0,44.0,129.0,52.0,225.0,7354.0,12956.0,9.0,20.0,1.0,2.0,6.0,3.590862033,8.841846275,computer_internet,27.0,111.0,20.0,72.0,17.0,,,com,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,5.0
3666,6488028,http://www.icsystem.com/tag/ic-system/,4.0,0.0,0.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,1279153.0,13.0,8.0,0.0,0.0,10.0,2.248855534,14.55459255,business,2.0,53.0,2.0,4.0,,3.0,5.0,com,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2,U,4.0
3667,6488041,http://www.lccbank.com/teleserv.html,4.5,1.0,5207.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-1.0,4.0,7.0,0.0,0.0,3.0,2.277489281,8.841846275,business,9.0,44.0,8.0,13.0,1.0,2.0,4.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,4.0
3668,6630075,http://www.howtobepoor.com/2012/03/how-we-survived-the-currency-hyperinflation-of-91-93-in-ukraine/,4.5,1.0,22500.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,6012190.0,116.0,77.0,0.0,1.0,61.0,4.863863392,11.20814326,business,131.0,545.0,139.0,233.0,83.0,6.0,28.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,3.0
3669,6595220,http://www.daveramsey.com/articles/article-list/category/100424/storyID/76614,3.333333333333333,0.0,0.0,1814.0,0.0,7626.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7446.0,13108.0,16.0,20.0,12.0,3.0,94.0,5.650740247,22.07613592,business,22.0,888.0,25.0,35.0,9.0,8.0,75.0,com,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.666666667,0.444444444,0.629656229,0.733333333,0.0,2,U,3.0
3670,6596505,http://www.fool.com/investing/beginning/2009/10/23/the-right-place-to-start-investing-now.aspx,4.5,10.0,304500.0,1239.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,9.0,5.0,14.0,13547.0,869.0,40.0,35.0,0.0,1.0,30.0,4.491314229,11.20814326,business,68.0,274.0,71.0,138.0,44.0,4.0,19.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,3.0
3671,6488031,http://www.garp.com/career-services.aspx,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,2115494.0,13.0,11.0,1.0,0.0,12.0,3.268572586,18.24360595,business,25.0,145.0,21.0,26.0,4.0,2.0,3.0,com,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.5,0.166666667,0.584962501,0.6,0.0,2,U,3.0
3672,6488038,http://bank.hangseng.com/1/2/about-us/corporate-responsibility/sports,5.0,0.0,0.0,1161.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,10534.0,13.0,12.0,0.0,0.0,24.0,3.080599149,15.90318901,sports,15.0,105.0,20.0,27.0,2.0,5.0,18.0,com,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,2.0
3673,6597613,http://www.glenndaily.com/glenndailyblog19.htm,3.5,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,3516434.0,12.0,13.0,0.0,4.0,8.0,3.379259306,13.0238668,computer_internet,24.0,120.0,21.0,52.0,16.0,1.0,6.0,com,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.25,-0.416666667,0.321928095,0.2,-1.0,C,U,2.0
3674,6488040,http://bank.hangseng.com/1/2/personal/banking-services/preferred-banking/services,4.5,0.0,0.0,1161.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,10572.0,10.0,9.0,0.0,0.0,10.0,3.758599669,17.1224134,business,26.0,122.0,47.0,50.0,7.0,3.0,17.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,5.0
3675,6488276,http://www.cnb1.com/cms/2021/Trust-Online,5.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,23417451.0,2.0,5.0,0.0,0.0,4.0,2.299240295,13.0238668,computer_internet,4.0,52.0,7.0,8.0,1.0,,,com,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,4.0
3676,6595218,http://www.daveramsey.com/article/get-out-of-debt-with-the-debt-snowball-plan/lifeandmoney_debt/,3.5,0.0,0.0,697.0,3.0,301.0,22.0,52.0,0.0,0.0,177.0,825.0,202.0,1204.0,7491.0,12818.0,33.0,48.0,13.0,3.0,98.0,5.924764009,15.90318901,business,52.0,1077.0,67.0,122.0,30.0,8.0,74.0,com,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.75,0.75,0.807354922,0.8,0.0,2,U,2.0
3677,6488274,http://www.wrhambrecht.com/ind/auctions/openipo/bid.html,5.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,1638363.0,10.0,10.0,0.0,0.0,6.0,3.112192136,14.55459255,business,19.0,73.0,24.0,35.0,3.0,,,com,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,3,U,2.0
3678,6597375,http://www.fool.com/investing/general/2013/03/21/3-ways-you-can-be-a-successful-biotech-investor.aspx,4.0,9.0,304500.0,1234.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,5.0,3.0,8.0,13330.0,1314.0,69.0,55.0,3.0,2.0,105.0,4.820696008,15.90318901,science_technology,114.0,469.0,106.0,178.0,60.0,8.0,67.0,com,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.5,0.166666667,0.584962501,0.4,-1.0,C,U,5.0
3679,6598045,http://www.msfiscallyfit.com/html/professionalwomansq.html,2.333333333333333,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,-1.0,1.0,1.0,7.0,0.0,4.0,2.393500197,8.841846275,business,9.0,40.0,3.0,12.0,4.0,1.0,1.0,com,2.0,2.0,0.0,2.0,0.0,0.0,6.0,0.5,0.111111111,0.503966346,0.6,0.0,1,U,4.0
3680,6597619,http://www.glenndaily.com/glenndailyblog4.htm,3.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,4024068.0,25.0,23.0,0.0,4.0,10.0,4.246408477,14.55459255,business,35.0,221.0,69.0,99.0,19.0,5.0,31.0,com,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,-1.0,0.0,0.0,-1.0,C,U,5.0
3681,6673186,http://economics.rice.edu/Content.aspx?id=63,5.0,0.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,18146.0,10.0,23.0,0.0,0.0,50.0,3.747396746,25.25447118,science_technology,11.0,350.0,1.0,15.0,,6.0,29.0,edu,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,2.0
3682,6673637,http://www.thirdworldtraveler.com/Broadcast_Media/Broadcast_Media.html,4.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2952.0,215448.0,20.0,3.0,1.0,4.0,51.0,3.759672094,31.69283137,culture_politics,4.0,379.0,23.0,9.0,1.0,7.0,53.0,com,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2,U,4.0
3683,6704162,http://www.yourhealthbase.com/paradox.htm,4.5,6.0,65520.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,1183558.0,178.0,189.0,4.0,8.0,141.0,7.494919818,14.55459255,science_technology,461.0,1387.0,492.0,586.0,205.0,11.0,147.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,1.0
3684,6598046,http://www.msfiscallyfit.com/html/ask_me.html,4.5,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,-1.0,12.0,27.0,1.0,4.0,15.0,4.126155653,13.0238668,business,44.0,234.0,52.0,81.0,15.0,,,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,4.0
3685,6598055,http://www.msfiscallyfit.com/html/askmearch.html,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,-1.0,18.0,27.0,2.0,3.0,27.0,4.181795545,8.841846275,business,39.0,202.0,53.0,77.0,14.0,1.0,4.0,com,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2,U,3.0
3686,6488042,http://www.lccbank.com/refinance.html,4.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-1.0,4.0,8.0,0.0,0.0,5.0,2.771177715,11.20814326,business,10.0,52.0,16.0,17.0,5.0,,,com,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2,U,1.0
3687,6673467,http://freedomsummit.wordpress.com/schedule-2/?replytocom=54,5.0,0.0,0.0,578.0,0.0,23.0,2.0,0.0,0.0,0.0,5.0,0.0,11.0,16.0,9.0,-1.0,4.0,8.0,0.0,0.0,5.0,2.466348626,13.0238668,culture_politics,13.0,59.0,13.0,21.0,2.0,1.0,1.0,com,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,5.0
3688,6487929,http://www.brookventure.com/2005/04/,4.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,5732524.0,4.0,5.0,0.0,0.0,8.0,2.448702242,14.55459255,business,16.0,47.0,5.0,20.0,2.0,2.0,5.0,com,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.5,0.166666667,0.584962501,0.4,-1.0,C,U,2.0
3689,6597611,http://www.glenndaily.com/piggy.htm,4.0,0.0,0.0,112.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,3516434.0,12.0,15.0,0.0,1.0,10.0,2.895348977,11.20814326,business,14.0,73.0,21.0,41.0,14.0,2.0,2.0,com,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.5,0.166666667,0.584962501,0.4,-1.0,C,U,1.0
3690,6488284,http://www.simpletuition.com/deals?&utc=ST91.230.222.65.1359603605827512&from_ws=st,3.5,0.0,0.0,1140.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,138374.0,3.0,4.0,0.0,0.0,11.0,2.530631951,14.55459255,computer_internet,5.0,45.0,10.0,20.0,8.0,1.0,1.0,com,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.25,-0.416666667,0.321928095,0.2,-1.0,C,U,1.0
3691,6899994,http://www.awn.com/comment/reply/110152,4.666666666666667,1.0,181500.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897.0,73129.0,46.0,37.0,0.0,2.0,35.0,4.084932211,11.20814326,arts_entertainment,42.0,290.0,82.0,106.0,30.0,5.0,34.0,com,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.833333333,0.833333333,0.82863461,0.733333333,0.0,3,U,5.0
3692,6600944,http://www.unclaimedassets.co.uk/bba_dormant_accounts.htm,4.5,1.0,24000.0,7.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,21.0,2387097.0,4.0,12.0,0.0,1.0,8.0,2.91420917,11.20814326,business,8.0,82.0,18.0,35.0,1.0,3.0,9.0,uk,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,4.0
3693,6600961,http://www.unclaimedassets.co.uk/bsa_lost_accounts.htm,3.0,1.0,24000.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2730539.0,17.0,12.0,0.0,1.0,10.0,3.05411127,13.0238668,business,7.0,99.0,21.0,40.0,5.0,3.0,8.0,uk,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.5,0.166666667,0.584962501,0.6,0.0,2,U,4.0
3694,6601331,http://unclaimedpropertyguide.com/,2.333333333333333,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20540866.0,50.0,16.0,4.0,0.0,12.0,4.100233352,15.90318901,business,20.0,326.0,40.0,97.0,15.0,4.0,53.0,com,2.0,2.0,1.0,0.0,1.0,0.0,6.0,0.5,0.222222222,0.455169388,0.533333333,0.0,1,C,1.0
3695,6900248,http://www.superherohype.com/news/articles/172107-comics-fantastic-four-captain-america-teams-announced-for-marvel-now,3.5,8.0,75000.0,414.0,3.0,184.0,6.0,11.0,0.0,0.0,1.0,5.0,4.0,10.0,3127.0,10858.0,9.0,12.0,0.0,0.0,18.0,3.108049888,8.841846275,arts_entertainment,17.0,85.0,23.0,36.0,10.0,3.0,11.0,com,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.75,0.75,0.807354922,0.8,0.0,2,U,2.0
3696,6541153,http://www.yesbank.in/mediaCenter.jsp?navigationUrl=%2FYES+Bank+Repository%2Fen%2FMedia+Centre%2FPress+Articles%2F%24+FilterNavigationArticlepopup+%24%2FFY+2012-13%2FPress+Article+76,4.0,0.0,0.0,377.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,23508.0,17.0,9.0,0.0,0.0,23.0,2.930351568,15.90318901,business,21.0,96.0,21.0,29.0,3.0,6.0,22.0,in,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2,U,5.0
3697,6488049,http://assuredguaranty.com/contact/board-of-directors/,5.0,0.0,0.0,334.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,3674255.0,11.0,15.0,0.0,0.0,6.0,3.341013752,17.1224134,business,25.0,102.0,42.0,24.0,5.0,2.0,6.0,com,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,2.0
3698,6488051,http://assuredguaranty.com/careers,4.5,0.0,0.0,334.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,3676981.0,27.0,12.0,0.0,0.0,2.0,3.146405251,18.24360595,business,28.0,124.0,22.0,36.0,6.0,4.0,6.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,1.0
3699,6488054,http://www.londonlife.com/002/Home/Products/Mortgages/ssLINK/10/252/S5_008194,3.0,0.0,0.0,189.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,736079.0,5.0,13.0,0.0,3.0,6.0,3.369476288,11.20814326,business,22.0,107.0,19.0,41.0,6.0,1.0,2.0,com,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,-1.0,0.0,0.0,-1.0,C,U,2.0
3700,854886,http://rss.feedsportal.com/c/32545/f/492401/p/1/s/18c88c24/l/0L0Sdigitalspy0O0Codd0Cnews0Ca4494930Cal0Eroker0Ei0Epooped0Emyself0Eat0Ethe0Ewhite0Ehouse0Bhtml0Drss/story01.htm,3.333333333333333,6.0,75000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4315.0,2526.0,36.0,61.0,1.0,2.0,152.0,4.586890142,15.90318901,arts_entertainment,58.0,688.0,36.0,112.0,22.0,11.0,101.0,com,1.0,1.0,0.0,3.0,1.0,0.0,6.0,0.5,0.240740741,0.43088205,0.533333333,0.0,2,U,1.0
3701,6487797,http://www.ccnow.com/DiscOnDemand.html,2.5,0.0,0.0,85.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2903.0,64999.0,17.0,27.0,1.0,2.0,54.0,3.572222681,11.20814326,computer_internet,23.0,206.0,33.0,69.0,9.0,4.0,22.0,com,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.75,0.75,0.807354922,0.8,0.0,2,U,5.0
3702,6488056,http://www.londonlife.com/002/Home/Products/RetirementInvestmentProducts/ssNODELINK/10/443,3.0,0.0,0.0,189.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,241.0,735563.0,8.0,8.0,0.0,0.0,1.0,2.794986592,15.90318901,business,11.0,73.0,19.0,23.0,2.0,2.0,2.0,com,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.5,0.166666667,0.584962501,0.6,0.0,2,U,3.0
3703,2225,http://www.nlm.nih.gov/medlineplus/news/fullstory_131101.html,4.5,0.0,0.0,637.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,,188.0,325.0,38.0,35.0,0.0,0.0,55.0,4.298269511,,,,,,,,,,gov,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,1.0
3704,853913,http://feeds.ew.com/~r/entertainmentweekly/shelf-life/~3/nD5pan2yrDw/,4.0,5.0,75000.0,1090.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5564461.0,13.0,20.0,1.0,0.0,12.0,2.765938117,8.841846275,arts_entertainment,11.0,84.0,18.0,32.0,8.0,3.0,11.0,com,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.5,0.166666667,0.584962501,0.4,-1.0,C,U,5.0
3705,6487817,http://www.kamakuraco.com/Blog/tabid/231/BlogID/2/Default.aspx,3.0,0.0,0.0,594.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,3951544.0,32.0,80.0,0.0,1.0,83.0,6.058247922,18.24360595,business,103.0,693.0,146.0,154.0,23.0,6.0,44.0,com,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2,U,5.0
3706,2210,http://newsroom.heart.org/pr/aha/regular-physical-activity-reduces-240181.aspx,4.5,0.0,0.0,1315.0,0.0,4.0,3.0,34.0,0.0,0.0,9.0,0.0,0.0,,184.0,20046.0,57.0,95.0,0.0,0.0,97.0,4.614674121,,health,,,,,,9.0,75.0,org,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,5.0
3707,855807,http://feeds.sciencedaily.com/~r/sciencedaily/earth_climate/ecology/~3/7z085niVRbI/121212092821.htm,5.0,20.0,96000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,33.0,33.0,74.0,0.0,3685515.0,23.0,17.0,0.0,0.0,15.0,3.240970295,15.90318901,science_technology,31.0,133.0,40.0,44.0,12.0,7.0,20.0,com,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,5.0
3708,6703990,http://www.voy.com/201133/,3.0,1.0,65520.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2945.0,26000.0,28.0,163.0,71.0,31.0,252.0,4.563481437,11.20814326,computer_internet,37.0,439.0,14.0,52.0,12.0,5.0,26.0,com,0.0,2.0,0.0,2.0,0.0,2.0,6.0,0.5,0.166666667,0.584962501,0.6,0.0,2,U,1.0
3709,6703991,http://www.voy.com/194648/,3.5,3.0,65520.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2829.0,26617.0,317.0,327.0,465.0,26.0,976.0,10.56171318,8.841846275,arts_entertainment,202.0,4636.0,388.0,509.0,133.0,9.0,488.0,com,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.25,-0.416666667,0.321928095,0.2,-1.0,C,U,3.0
